,scores,ds
5799,0,20220208
5800,0,20220209
5801,0,20220210
5802,0,20220211
5803,0,20220214
5804,0,20220215
5805,0,20220216
5806,0,20220217
5807,0,20220218
5808,0,20220222
5809,0,20220223
5810,0,20220224
5811,0,20220225
5812,0,20220228
5813,0,20220301
5814,0,20220302
5815,0,20220303
5816,0,20220304
5817,0,20220307
5818,0,20220308
5819,0,20220309
5820,0,20220310
5821,0,20220311
5822,0,20220314
5823,0,20220315
5824,0,20220316
5825,0,20220317
5826,0,20220318
5827,0,20220321
5828,0,20220322
5829,0,20220323
5830,0,20220324
5831,0,20220325
5832,0,20220328
5833,0,20220329
5834,0,20220330
5835,0,20220331
5836,0,20220401
5837,0,20220404
5838,0,20220405
5839,0,20220406
5840,0,20220407
5841,0,20220408
5842,0,20220411
5843,0,20220412
5844,0,20220413
5845,0,20220414
5846,0,20220418
5847,0,20220419
5848,0,20220420
5849,0,20220421
5850,0,20220422
5851,0,20220425
5852,0,20220426
5853,0,20220427
5854,0,20220428
5855,0,20220429
5856,0,20220502
5857,0,20220503
5858,0,20220504
5859,0,20220505
5860,0,20220506
5861,0,20220509
5862,0,20220510
5863,0,20220511
5864,0,20220512
5865,0,20220513
5866,0,20220516
5867,0,20220517
5868,0,20220518
5869,0,20220519
5870,0,20220520
5871,0,20220523
5872,0,20220524
5873,0,20220525
5874,0,20220526
5875,0,20220527
5876,0,20220531
5877,0,20220601
5878,0,20220602
5879,0,20220603
5880,0,20220606
5881,0,20220607
5882,0,20220608
5883,0,20220609
5884,0,20220610
5885,0,20220613
5886,0,20220614
5887,0,20220615
5888,0,20220616
5889,0,20220617
5890,0,20220621
5891,0,20220622
5892,0,20220623
5893,0,20220624
5894,0,20220627
5895,0,20220628
5896,0,20220629
5897,0,20220630
5898,0,20220701
5899,0,20220705
5900,0,20220706
5901,0,20220707
5902,0,20220708
5903,0,20220711
5904,0,20220712
5905,0,20220713
5906,0,20220714
5907,0,20220715
5908,0,20220718
5909,0,20220719
5910,0,20220720
5911,0,20220721
5912,0,20220722
5913,0,20220725
5914,0,20220726
5915,0,20220727
5916,0,20220728
5917,0,20220729
5918,0,20220801
5919,0,20220802
5920,0,20220803
5921,0,20220804
5922,0,20220805
5923,0,20220808
5924,0,20220809
5925,0,20220810
5926,0,20220811
5927,0,20220812
5928,0,20220815
5929,0,20220816
5930,0,20220817
5931,0,20220818
5932,0,20220819
5933,0,20220822
5934,0,20220823
5935,0,20220824
5936,0,20220825
5937,0,20220826
5938,0,20220829
5939,0,20220830
5940,0,20220831
5941,0,20220901
5942,0,20220902
5943,0,20220906
5944,0,20220907
5945,0,20220908
5946,0,20220909
5947,0,20220912
5948,0,20220913
5949,0,20220914
5950,0,20220915
5951,0,20220916
5952,0,20220919
5953,0,20220920
5954,0,20220921
5955,0,20220922
5956,0,20220923
5957,0,20220926
5958,0,20220927
5959,0,20220928
5960,0,20220929
5961,0,20220930
5962,0,20221003
5963,0,20221004
5964,0,20221005
5965,0,20221006
5966,0,20221007
5967,0,20221010
5968,0,20221011
5969,0,20221012
5970,0,20221013
5971,0,20221014
5972,0,20221017
5973,0,20221018
5974,0,20221019
5975,0,20221020
5976,0,20221021
5977,0,20221024
5978,0,20221025
5979,0,20221026
5980,0,20221027
5981,0,20221028
5982,0,20221031
5983,0,20221101
5984,0,20221102
5985,0,20221103
5986,0,20221104
5987,0,20221107
5988,0,20221108
5989,0,20221109
5990,0,20221110
5991,0,20221111
5992,0,20221114
5993,0,20221115
5994,0,20221116
5995,0,20221117
5996,0,20221118
5997,0,20221121
5998,0,20221122
5999,0,20221123
6000,0,20221125
6001,0,20221128
6002,0,20221129
6003,0,20221130
6004,0,20221201
6005,0,20221202
6006,0,20221205
6007,0,20221206
6008,0,20221207
6009,0,20221208
6010,0,20221209
6011,0,20221212
6012,0,20221213
6013,0,20221214
6014,0,20221215
6015,0,20221216
6016,0,20221219
6017,0,20221220
6018,0,20221221
6019,0,20221222
6020,0,20221223
6021,0,20221227
6022,0,20221228
6023,0,20221229
6024,0,20221230
6025,0,20230103
6026,0,20230104
6027,0,20230105
6028,0,20230106
6029,0,20230109
6030,0,20230110
6031,0,20230111
6032,0,20230112
6033,0,20230113
6034,0,20230117
6035,0,20230118
6036,0,20230119
6037,0,20230120
6038,0,20230123
6039,0,20230124
6040,0,20230125
6041,0,20230126
6042,0,20230127
6043,0,20230130
6044,0,20230131
6045,0,20230201
6046,0,20230202
6047,0,20230203
6048,0,20230206
6049,0,20230207
6050,0,20230208
6051,0,20230209
6052,0,20230210
6053,0,20230213
6054,0,20230214
6055,0,20230215
6056,0,20230216
6057,0,20230217
6058,0,20230221
6059,0,20230222
6060,0,20230223
6061,0,20230224
6062,0,20230227
6063,0,20230228
6064,0,20230301
6065,0,20230302
6066,0,20230303
6067,0,20230306
6068,0,20230307
6069,0,20230308
6070,0,20230309
6071,0,20230310
6072,0,20230313
6073,0,20230314
6074,0,20230315
6075,0,20230316
6076,0,20230317
6077,0,20230320
6078,0,20230321
6079,0,20230322
6080,0,20230323
6081,0,20230324
6082,0,20230327
6083,0,20230328
6084,0,20230329
6085,0,20230330
6086,0,20230331
6087,0,20230403
6088,0,20230404
6089,0,20230405
6090,0,20230406
6091,0,20230410
6092,0,20230411
6093,0,20230412
6094,0,20230413
6095,0,20230414
6096,0,20230417
6097,0,20230418
6098,0,20230419
6099,0,20230420
6100,0,20230421
6101,0,20230424
6102,0,20230425
6103,0,20230426
6104,0,20230427
6105,0,20230428
6106,0,20230501
6107,0,20230502
6108,0,20230503
6109,0,20230504
6110,0,20230505
6111,0,20230508
6112,0,20230509
6113,0,20230510
6114,0,20230511
6115,0,20230512
6116,0,20230515
6117,0,20230516
6118,0,20230517
6119,0,20230518
6120,0,20230519
6121,0,20230522
6122,0,20230523
6123,0,20230524
6124,0,20230525
6125,0,20230526
6126,0,20230530
6127,0,20230531
6128,0,20230601
6129,0,20230602
6130,0,20230605
6131,0,20230606
6132,0,20230607
6133,0,20230608
6134,0,20230609
6135,0,20230612
6136,0,20230613
6137,0,20230614
6138,0,20230615
6139,0,20230616
6140,0,20230620
6141,0,20230621
6142,0,20230622
6143,0,20230623
6144,0,20230626
6145,0,20230627
6146,0,20230628
6147,0,20230629
6148,0,20230630
6149,0,20230703
6150,0,20230705
6151,0,20230706
6152,0,20230707
6153,0,20230710
6154,0,20230711
6155,0,20230712
6156,0,20230713
6157,0,20230714
6158,0,20230717
6159,0,20230718
6160,0,20230719
6161,0,20230720
6162,0,20230721
6163,0,20230724
6164,0,20230725
6165,0,20230726
6166,0,20230727
6167,0,20230728
6168,0,20230731
6169,0,20230801
6170,0,20230802
6171,0,20230803
6172,0,20230804
6173,0,20230807
6174,0,20230808
6175,0,20230809
6176,0,20230810
6177,0,20230811
6178,0,20230814
6179,0,20230815
6180,0,20230816
6181,0,20230817
6182,0,20230818
6183,0,20230821
6184,0,20230822
6185,0,20230823
6186,0,20230824
6187,0,20230825
6188,0,20230828
6189,0,20230829
6190,0,20230830
6191,0,20230831
6192,0,20230901
6193,0,20230905
6194,0,20230906
6195,0,20230907
6196,0,20230908
6197,0,20230911
6198,0,20230912
6199,0,20230913
6200,0,20230914
6201,0,20230915
6202,0,20230918
6203,0,20230919
6204,0,20230920
6205,0,20230921
6206,0,20230922
6207,0,20230925
6208,0,20230926
6209,0,20230927
6210,0,20230928
6211,0,20230929
6212,0,20231002
6213,0,20231003
6214,0,20231004
6215,0,20231005
6216,0,20231006
6217,0,20231009
6218,0,20231010
6219,0,20231011
6220,0,20231012
6221,0,20231013
6222,0,20231016
6223,0,20231017
6224,0,20231018
6225,0,20231019
6226,0,20231020
6227,0,20231023
6228,0,20231024
6229,0,20231025
6230,0,20231026
6231,0,20231027
6232,0,20231030
6233,0,20231031
6234,0,20231101
6235,0,20231102
6236,0,20231103
6237,0,20231106
6238,0,20231107
6239,0,20231108
6240,0,20231109
6241,0,20231110
6242,0,20231113
6243,0,20231114
6244,0,20231115
6245,0,20231116
6246,0,20231117
6247,0,20231120
6248,0,20231121
6249,0,20231122
6250,0,20231124
6251,0,20231127
6252,0,20231128
6253,0,20231129
6254,0,20231130
6255,0,20231201
6256,0,20231204
6257,0,20231205
6258,0,20231206
6259,0,20231207
6260,0,20231208
6261,0,20231211
6262,0,20231212
6263,0,20231213
6264,0,20231214
6265,0,20231215
6266,0,20231218
6267,0,20231219
6268,0,20231220
6269,0,20231221
6270,0,20231222
6271,0,20231226
6272,0,20231227
6273,0,20231228
6274,0,20231229
6275,0,20240102
6276,0,20240103
6277,0,20240104
6278,0,20240105
6279,0,20240108
6280,0,20240109
6281,0,20240110
6282,0,20240111
6283,0,20240112
6284,0,20240116
6285,0,20240117
6286,0,20240118
6287,0,20240119
6288,0,20240122
6289,0,20240123
6290,0,20240124
6291,0,20240125
6292,0,20240126
6293,0,20240129
6294,0,20240130
6295,0,20240131
6296,0,20240201
6297,0,20240202
6298,0,20240205
6299,0,20240206
6300,0,20240207
6301,0,20240208
6302,0,20240209
6303,0,20240212
6304,0,20240213
6305,0,20240214
6306,0,20240215
6307,0,20240216
6308,0,20240220
6309,0,20240221
6310,0,20240222
6311,0,20240223
6312,0,20240226
6313,0,20240227
6314,0,20240228
6315,0,20240229
6316,0,20240301
6317,0,20240304
6318,0,20240305
6319,0,20240306
6320,0,20240307
6321,0,20240308
6322,0,20240311
6323,0,20240312
6324,0,20240313
6325,0,20240314
6326,0,20240315
6327,0,20240318
6328,0,20240319
6329,0,20240320
6330,0,20240321
6331,0,20240322
6332,0,20240325
6333,0,20240326
6334,0,20240327
6335,0,20240328
6336,0,20240401
6337,0,20240402
6338,0,20240403
6339,0,20240404
6340,0,20240405
6341,0,20240408
6342,0,20240409
6343,0,20240410
6344,0,20240411
6345,0,20240412
6346,0,20240415
6347,0,20240416
6348,0,20240417
6349,0,20240418
6350,0,20240419
6351,0,20240422
6352,0,20240423
6353,0,20240424
6354,0,20240425
6355,0,20240426
6356,0,20240429
6357,0,20240430
6358,0,20240501
6359,0,20240502
6360,0,20240503
6361,0,20240506
6362,0,20240507
6363,0,20240508
6364,0,20240509
6365,0,20240510
6366,0,20240513
6367,0,20240514
6368,0,20240515
6369,0,20240516
6370,0,20240517
6371,0,20240520
6372,0,20240521
6373,0,20240522
6374,0,20240523
6375,0,20240524
6376,0,20240528
6377,0,20240529
6378,0,20240530
6379,0,20240531
6380,0,20240603
6381,0,20240604
6382,0,20240605
6383,0,20240606
6384,0,20240607
6385,0,20240610
6386,0,20240611
6387,0,20240612
6388,0,20240613
6389,0,20240614
6390,0,20240617
6391,0,20240618
6392,0,20240620
6393,0,20240621
6394,0,20240624
6395,0,20240625
6396,0,20240626
6397,0,20240627
6398,0,20240628
6399,0,20240701
6400,0,20240702
6401,0,20240703
6402,0,20240705
6403,0,20240708
6404,0,20240709
6405,0,20240710
6406,0,20240711
6407,0,20240712
6408,0,20240715
6409,0,20240716
6410,0,20240717
6411,0,20240718
6412,0,20240719
6413,0,20240722
6414,0,20240723
6415,0,20240724
6416,0,20240725
6417,0,20240726
6418,0,20240729
6419,0,20240730
6420,0,20240731
6421,0,20240801
6422,0,20240802
6423,0,20240805
6424,0,20240806
6425,0,20240807
6426,0,20240808
6427,0,20240809
6428,0,20240812
6429,0,20240813
6430,0,20240814
6431,0,20240815
6432,0,20240816
6433,0,20240819
6434,0,20240820
6435,0,20240821
6436,0,20240822
6437,0,20240823
6438,0,20240826
6439,0,20240827
6440,0,20240828
6441,0,20240829
6442,0,20240830
6443,0,20240903
6444,0,20240904
6445,0,20240905
6446,0,20240906
6447,0,20240909
6448,0,20240910
6449,0,20240911
6450,0,20240912
6451,0,20240913
6452,0,20240916
6453,0,20240917
6454,0,20240918
6455,0,20240919
6456,0,20240920
6457,0,20240923
6458,0,20240924
6459,0,20240925
6460,0,20240926
6461,0,20240927
6462,0,20240930
6463,0,20241001
6464,0,20241002
6465,0,20241003
6466,0,20241004
6467,0,20241007
6468,0,20241008
6469,0,20241009
6470,0,20241010
6471,0,20241011
6472,0,20241014
6473,0,20241015
6474,0,20241016
6475,0,20241017
6476,0,20241018
6477,0,20241021
6478,0,20241022
6479,0,20241023
6480,0,20241024
6481,0,20241025
6482,0,20241028
6483,0,20241029
6484,0,20241030
6485,0,20241031
6486,0,20241101
6487,0,20241104
6488,0,20241105
6489,0,20241106
6490,0,20241107
6491,0,20241108
6492,0,20241111
6493,0,20241112
6494,0,20241113
6495,0,20241114
6496,0,20241115
6497,0,20241118
6498,0,20241119
6499,0,20241120
6500,0,20241121
6501,0,20241122
6502,0,20241125
6503,0,20241126
6504,0,20241127
6505,0,20241129
6506,0,20241202
6507,0,20241203
6508,0,20241204
6509,0,20241205
6510,0,20241206
6511,0,20241209
6512,0,20241210
6513,0,20241211
6514,0,20241212
6515,0,20241213
6516,0,20241216
6517,0,20241217
6518,0,20241218
6519,0,20241219
6520,0,20241220
6521,0,20241223
6522,0,20241224
6523,0,20241226
6524,0,20241227
6525,0,20241230
6526,0,20241231
6527,0,20250102
6528,0,20250103
6529,0,20250106
6530,0,20250107
6531,0,20250108
6532,0,20250110
6533,0,20250113
6534,0,20250114
6535,0,20250115
6536,0,20250116
6537,0,20250117
6538,0,20250121
6539,0,20250122
6540,0,20250123
6541,0,20250124
6542,0,20250127
6543,0,20250128
6544,0,20250129
6545,0,20250130
6546,0,20250131
6547,0,20250203
6548,0,20250204
6549,0,20250205
6550,0,20250206
6551,0,20250207
6552,0,20250210
6553,0,20250211
6554,0,20250212
6555,0,20250213
6556,0,20250214
6557,0,20250218
6558,0,20250219
6559,0,20250220
6560,0,20250221
6561,0,20250224
6562,0,20250225
6563,0,20250226
6564,0,20250227
6565,0,20250228
6566,0,20250303
6567,0,20250304
6568,0,20250305
6569,0,20250306
6570,0,20250307
6571,0,20250310
6572,0,20250311
6573,0,20250312
6574,0,20250313
6575,0,20250314
6576,0,20250317
6577,0,20250318
6578,0,20250319
6579,0,20250320
6580,0,20250321
6581,0,20250324
6582,0,20250325
6583,0,20250326
6584,0,20250327
6585,0,20250328
6586,0,20250331
6587,0,20250401
6588,0,20250402
6589,0,20250403
6590,0,20250404
6591,0,20250407
6592,0,20250408
6593,0,20250409
6594,0,20250410
6595,0,20250411
6596,0,20250414
6597,0,20250415
6598,0,20250416
6599,0,20250417
6600,0,20250421
6601,0,20250422
6602,0,20250423
6603,0,20250424
6604,0,20250425
6605,0,20250428
6606,0,20250429
6607,0,20250430
6608,0,20250501
6609,0,20250502
6610,0,20250505
6611,0,20250506
6612,0,20250507
6613,0,20250508
6614,0,20250509
6615,0,20250512
6616,0,20250513
6617,0,20250514
6618,0,20250515
6619,0,20250516
6620,0,20250519
6621,0,20250520
6622,0,20250521
6623,0,20250522
6624,0,20250523
6625,0,20250527
6626,0,20250528
6627,0,20250529
6628,0,20250530
6629,0,20250602
6630,0,20250603
6631,0,20250604
6632,0,20250605
6633,0,20250606
6634,0,20250609
6635,0,20250610
6636,0,20250611
6637,0,20250612
6638,0,20250613
6639,0,20250616
6640,0,20250617
6641,0,20250618
6642,0,20250620
6643,0,20250623
6644,0,20250624
6645,0,20250625
6646,0,20250626
6647,0,20250627
6648,0,20250630
6649,0,20250701
6650,0,20250702
6651,0,20250703
6652,0,20250707
6653,0,20250708
6654,0,20250709
6655,0,20250710
6656,0,20250711
6657,0,20250714
6658,0,20250715
6659,0,20250716
6660,0,20250717
6661,0,20250718
6662,0,20250721
6663,0,20250722
6664,0,20250723
6665,0,20250724
6666,0,20250725
6667,0,20250728
6668,0,20250729
6669,0,20250730
6670,0,20250731
6671,0,20250801
6672,0,20250804
6673,0,20250805
6674,0,20250806
6675,0,20250807
6676,0,20250808
6677,0,20250811
6678,0,20250812
6679,0,20250813
6680,0,20250814
6681,0,20250815
6682,0,20250818
6683,0,20250819
6684,0,20250820
6685,0,20250821
6686,0,20250822
6687,0,20250825
6688,0,20250826
6689,0,20250827
6690,0,20250828
6691,0,20250829
6692,0,20250902
6693,0,20250903
6694,0,20250904
6695,0,20250905
6696,0,20250908
6697,0,20250909
6698,0,20250910
6699,0,20250911
6700,0,20250912
6701,0,20250915
6702,0,20250916
6703,0,20250917
6704,0,20250918
6705,0,20250919
6706,0,20250922
6707,0,20250923
6708,0,20250924
6709,0,20250925
6710,0,20250926
6711,0,20250929
6712,0,20250930
6713,0,20251001
6714,0,20251002
6715,0,20251003
6716,0,20251006
6717,0,20251007
6718,0,20251008
6719,0,20251009
6720,0,20251010
6721,0,20251013
6722,0,20251014
6723,0,20251015
6724,0,20251016
6725,0,20251017
6726,0,20251020
6727,0,20251021
6728,0,20251022
